meses,meses_nombre,dias_num,year,dia,Temp_entrada,Temp_ZA,Humedad_entrada,Humedad_ZA
6,Junio,12,2017,Lunes,22,NA,48,NA
6,Junio,13,2017,Martes,21,NA,49,NA
6,Junio,14,2017,Miercoles,22,NA,53,NA
6,Junio,15,2017,Jueves,24,NA,51,NA
6,Junio,16,2017,Viernes,23,NA,53,NA
6,Junio,19,2017,Lunes,22,NA,54,NA
6,Junio,20,2017,Martes,21,NA,55,NA
6,Junio,21,2017,Miercoles,23,NA,50,NA
6,Junio,22,2017,Jueves,22,NA,52,NA
6,Junio,23,2017,Viernes,21,NA,51,NA
6,Junio,26,2017,Lunes,19,NA,50,NA
6,Junio,27,2017,Martes,18,NA,53,NA
6,Junio,28,2017,Miercoles,18,NA,53,NA
6,Junio,29,2017,Jueves,19,NA,52,NA
6,Junio,30,2017,Viernes,20,NA,56,NA
7,Julio,3,2017,Lunes,21,NA,53,NA
7,Julio,4,2017,Martes,21,NA,54,NA
7,Julio,5,2017,Miercoles,22,NA,49,NA
7,Julio,6,2017,Jueves,21,NA,48,NA
7,Julio,7,2017,Viernes,22,NA,46,NA
7,Julio,10,2017,Lunes,20,NA,53,NA
7,Julio,11,2017,Martes,20,NA,51,NA
7,Julio,12,2017,Miercoles,18,NA,50,NA
7,Julio,13,2017,Jueves,18,NA,49,NA
7,Julio,14,2017,Viernes,19,NA,49,NA
7,Julio,17,2017,Lunes,17,NA,48,NA
7,Julio,18,2017,Martes,18,NA,52,NA
7,Julio,19,2017,Miercoles,18,NA,53,NA
7,Julio,20,2017,Jueves,22,NA,55,NA
7,Julio,21,2017,Viernes,21,NA,55,NA
7,Julio,24,2017,Lunes,22,NA,56,NA
7,Julio,25,2017,Martes,20,NA,54,NA
7,Julio,26,2017,Miercoles,21,NA,48,NA
7,Julio,27,2017,Jueves,18,NA,50,NA
7,Julio,28,2017,Viernes,19,NA,49,NA
7,Julio,31,2017,Lunes,19,NA,52,NA
8,Agosto,1,2017,Martes,18,NA,51,NA
8,Agosto,2,2017,Miercoles,19,NA,50,NA
8,Agosto,3,2017,Jueves,20,NA,48,NA
8,Agosto,4,2017,Viernes,20,NA,45,NA
8,Agosto,7,2017,Lunes,19,NA,45,NA
8,Agosto,8,2017,Martes,19,NA,46,NA
8,Agosto,9,2017,Miercoles,19,NA,46,NA
8,Agosto,10,2017,Jueves,19,NA,48,NA
8,Agosto,11,2017,Viernes,20,NA,50,NA
8,Agosto,14,2017,Lunes,22,NA,48,NA
8,Agosto,15,2017,Martes,21,NA,50,NA
8,Agosto,16,2017,Miercoles,19,NA,49,NA
8,Agosto,17,2017,Jueves,20,NA,52,NA
8,Agosto,18,2017,Viernes,22,NA,48,NA
8,Agosto,21,2017,Lunes,17,NA,42,NA
8,Agosto,22,2017,Martes,17,NA,45,NA
8,Agosto,23,2017,Miercoles,20,NA,46,NA
8,Agosto,24,2017,Jueves,22,NA,46,NA
8,Agosto,25,2017,Viernes,20,NA,37,NA
8,Agosto,28,2017,Lunes,21,NA,48,NA
8,Agosto,29,2017,Martes,20,NA,53,NA
8,Agosto,30,2017,Miercoles,22,NA,49,NA
8,Agosto,31,2017,Jueves,21,NA,50,NA
9,Septiembre,1,2017,Viernes,20,NA,48,NA
9,Septiembre,4,2017,Lunes,19,NA,50,NA
9,Septiembre,5,2017,Martes,20,NA,51,NA
9,Septiembre,6,2017,Miercoles,20,NA,48,NA
9,Septiembre,7,2017,Jueves,21,NA,47,NA
9,Septiembre,8,2017,Viernes,20,NA,51,NA
9,Septiembre,11,2017,Lunes,21,NA,50,NA
9,Septiembre,12,2017,Martes,22,NA,48,NA
9,Septiembre,13,2017,Miercoles,20,NA,48,NA
9,Septiembre,14,2017,Jueves,21,NA,53,NA
9,Septiembre,15,2017,Viernes,20,NA,49,NA
9,Septiembre,18,2017,Lunes,19,NA,50,NA
9,Septiembre,19,2017,Martes,20,NA,51,NA
9,Septiembre,20,2017,Miercoles,22,NA,48,NA
9,Septiembre,21,2017,Jueves,22,NA,53,NA
9,Septiembre,22,2017,Viernes,20,NA,51,NA
9,Septiembre,25,2017,Lunes,20,NA,52,NA
9,Septiembre,26,2017,Martes,21,NA,48,NA
9,Septiembre,27,2017,Miercoles,19,NA,61,NA
9,Septiembre,28,2017,Jueves,20,NA,54,NA
9,Septiembre,29,2017,Viernes,16,NA,41,NA
10,Octubre,2,2017,Lunes,20,NA,49,NA
10,Octubre,3,2017,Martes,21,NA,53,NA
10,Octubre,4,2017,Miercoles,21,NA,53,NA
10,Octubre,5,2017,Jueves,20,NA,50,NA
10,Octubre,6,2017,Viernes,19,NA,48,NA
10,Octubre,9,2017,Lunes,21,NA,53,NA
10,Octubre,10,2017,Martes,22,NA,51,NA
10,Octubre,11,2017,Miercoles,21,NA,48,NA
10,Octubre,12,2017,Jueves,20,NA,53,NA
10,Octubre,13,2017,Viernes,20,NA,48,NA
10,Octubre,16,2017,Lunes,20,NA,37,NA
10,Octubre,17,2017,Martes,20,NA,48,NA
10,Octubre,18,2017,Miercoles,21,NA,45,NA
10,Octubre,19,2017,Jueves,22,NA,45,NA
10,Octubre,20,2017,Viernes,20,NA,49,NA
10,Octubre,23,2017,Lunes,20,NA,38,NA
10,Octubre,24,2017,Martes,22,NA,49,NA
10,Octubre,25,2017,Miercoles,20,NA,53,NA
10,Octubre,26,2017,Jueves,22,NA,48,NA
10,Octubre,27,2017,Viernes,21,NA,38,NA
10,Octubre,30,2017,Lunes,20,NA,45,NA
10,Octubre,31,2017,Martes,21,NA,43,NA
11,Noviembre,1,2017,Miercoles,19,NA,45,NA
11,Noviembre,2,2017,Jueves,20,NA,46,NA
11,Noviembre,3,2017,Viernes,21,NA,52,NA
11,Noviembre,6,2017,Lunes,22,NA,50,NA
11,Noviembre,7,2017,Martes,16,NA,40,NA
11,Noviembre,8,2017,Miercoles,19,NA,48,NA
11,Noviembre,9,2017,Jueves,18,NA,47,NA
11,Noviembre,10,2017,Viernes,16,NA,44,NA
11,Noviembre,13,2017,Lunes,21,NA,49,NA
11,Noviembre,14,2017,Martes,21,NA,48,NA
11,Noviembre,15,2017,Miercoles,22,NA,48,NA
11,Noviembre,16,2017,Jueves,19,NA,47,NA
11,Noviembre,17,2017,Viernes,21,NA,45,NA
11,Noviembre,20,2017,Lunes,21,NA,56,NA
11,Noviembre,21,2017,Martes,21,NA,46,NA
11,Noviembre,22,2017,Miercoles,23,NA,50,NA
11,Noviembre,23,2017,Jueves,19,NA,36,NA
11,Noviembre,24,2017,Viernes,,NA,,NA
11,Noviembre,27,2017,Lunes,22,NA,42,NA
11,Noviembre,28,2017,Martes,23,NA,36,NA
11,Noviembre,29,2017,Miercoles,20,NA,34,NA
11,Noviembre,30,2017,Jueves,20,NA,36,NA
12,Diciembre,1,2017,Viernes,20,NA,38,NA
12,Diciembre,4,2017,Lunes,21,NA,36,NA
12,Diciembre,5,2017,Martes,22,NA,49,NA
12,Diciembre,6,2017,Miercoles,23,NA,47,NA
12,Diciembre,7,2017,Jueves,20,NA,48,NA
12,Diciembre,8,2017,Viernes,22,NA,47,NA
12,Diciembre,11,2017,Lunes,21,NA,50,NA
12,Diciembre,12,2017,Martes,20,NA,49,NA
12,Diciembre,13,2017,Miercoles,19,NA,48,NA
12,Diciembre,14,2017,Jueves,22,NA,42,NA
12,Diciembre,15,2017,Viernes,20,NA,43,NA
12,Diciembre,18,2017,Lunes,22,NA,47,NA
12,Diciembre,19,2017,Martes,23,NA,50,NA
12,Diciembre,20,2017,Miercoles,21,NA,48,NA
12,Diciembre,21,2017,Jueves,22,NA,43,NA
12,Diciembre,22,2017,Viernes,20,NA,42,NA
12,Diciembre,25,2017,Lunes,20,NA,42,NA
12,Diciembre,26,2017,Martes,19,NA,43,NA
12,Diciembre,27,2017,Miercoles,21,NA,42,NA
12,Diciembre,28,2017,Jueves,20,NA,37,NA
12,Diciembre,29,2017,Viernes,21,NA,38,NA
1,Enero,2,2018,Lunes,18,NA,35,NA
1,Enero,2,2018,Martes,19,NA,47,NA
1,Enero,3,2018,Miercoles,20,NA,41,NA
1,Enero,4,2018,Jueves,20,NA,36,NA
1,Enero,5,2018,Viernes,19,NA,35,NA
1,Enero,8,2018,Lunes,18,NA,36,NA
1,Enero,9,2018,Martes,20,NA,34,NA
1,Enero,10,2018,Miercoles,21,NA,28,NA
1,Enero,11,2018,Jueves,22,NA,36,NA
1,Enero,12,2018,Viernes,23,NA,35,NA
1,Enero,15,2018,Lunes,23,NA,35,NA
1,Enero,16,2018,Martes,25,NA,34,NA
1,Enero,17,2018,Miercoles,18,NA,31,NA
1,Enero,18,2018,Jueves,24,NA,33,NA
1,Enero,19,2018,Viernes,24,NA,34,NA
1,Enero,22,2018,Lunes,23,NA,34,NA
1,Enero,23,2018,Martes,24,NA,36,NA
1,Enero,24,2018,Miercoles,23,NA,36,NA
1,Enero,25,2018,Jueves,23,NA,36,NA
1,Enero,26,2018,Viernes,22,NA,36,NA
1,Enero,29,2018,Lunes,23,NA,38,NA
1,Enero,30,2018,Martes,22,NA,38,NA
1,Enero,31,2018,Miercoles,24,NA,39,NA
2,Febrero,1,2018,Jueves,21,NA,38,NA
2,Febrero,2,2018,Viernes,24,NA,39,NA
2,Febrero,5,2018,Lunes,21,NA,38,NA
2,Febrero,6,2018,Martes,22,NA,37,NA
2,Febrero,7,2018,Miercoles,21,NA,38,NA
2,Febrero,8,2018,Jueves,22,NA,34,NA
2,Febrero,9,2018,Viernes,21,NA,36,NA
2,Febrero,12,2018,Lunes,21,NA,38,NA
2,Febrero,13,2018,Martes,,NA,,NA
2,Febrero,14,2018,Miercoles,21,NA,48,NA
2,Febrero,15,2018,Jueves,22,NA,35,NA
2,Febrero,16,2018,Viernes,21,NA,48,NA
2,Febrero,19,2018,Lunes,20,NA,47,NA
2,Febrero,20,2018,Martes,20,NA,36,NA
2,Febrero,21,2018,Miercoles,22,NA,37,NA
2,Febrero,22,2018,Jueves,22,NA,47,NA
2,Febrero,23,2018,Viernes,23,NA,47,NA
2,Febrero,26,2018,Lunes,24,NA,51,NA
2,Febrero,27,2018,Martes,22,NA,42,NA
2,Febrero,28,2018,Miercoles,24,NA,42,NA
3,Marzo,1,2018,Jueves,21,NA,39,NA
3,Marzo,2,2018,Viernes,22,NA,37,NA
3,Marzo,5,2018,Lunes,21,NA,39,NA
3,Marzo,6,2018,Martes,22,NA,41,NA
3,Marzo,7,2018,Miercoles,22,NA,48,NA
3,Marzo,8,2018,Jueves,21,NA,35,NA
3,Marzo,9,2018,Viernes,21,NA,40,NA
3,Marzo,12,2018,Lunes,21,NA,43,NA
3,Marzo,13,2018,Martes,24,NA,44,NA
3,Marzo,14,2018,Miercoles,22,NA,36,NA
3,Marzo,15,2018,Jueves,23,NA,40,NA
3,Marzo,16,2018,Viernes,21,NA,38,NA
3,Marzo,19,2018,Lunes,22,NA,38,NA
3,Marzo,20,2018,Martes,22,NA,35,NA
3,Marzo,21,2018,Miercoles,21,NA,35,NA
3,Marzo,22,2018,Jueves,24,NA,43,NA
3,Marzo,23,2018,Viernes,22,NA,38,NA
3,Marzo,26,2018,Lunes,22,NA,36,NA
3,Marzo,27,2018,Martes,21,NA,34,NA
3,Marzo,28,2018,Miercoles,22,NA,38,NA
3,Marzo,29,2018,Jueves,21,NA,37,NA
3,Marzo,30,2018,Viernes,23,NA,36,NA
4,Abril,2,2018,Lunes,22,NA,34,NA
4,Abril,3,2018,Martes,21,NA,38,NA
4,Abril,4,2018,Miercoles,21,NA,38,NA
4,Abril,5,2018,Jueves,19,NA,39,NA
4,Abril,6,2018,Viernes,20,NA,36,NA
4,Abril,9,2018,Lunes,21,NA,36,NA
4,Abril,10,2018,Martes,23,NA,35,NA
4,Abril,11,2018,Miercoles,22,NA,39,NA
4,Abril,12,2018,Jueves,21,NA,38,NA
4,Abril,13,2018,Viernes,22,NA,38,NA
4,Abril,16,2018,Lunes,22,NA,39,NA
4,Abril,17,2018,Martes,21,NA,40,NA
4,Abril,18,2018,Miercoles,20,NA,34,NA
4,Abril,19,2018,Jueves,19,NA,38,NA
4,Abril,20,2018,Viernes,21,NA,39,NA
4,Abril,23,2018,Lunes,22,NA,36,NA
4,Abril,24,2018,Martes,21,NA,38,NA
4,Abril,25,2018,Miercoles,19,NA,34,NA
4,Abril,26,2018,Jueves,20,NA,39,NA
4,Abril,27,2018,Viernes,20,NA,39,NA
4,Abril,30,2018,Lunes,21,NA,42,NA
5,Mayo,1,2018,Martes,22,NA,43,NA
5,Mayo,2,2018,Miercoles,23,NA,38,NA
5,Mayo,3,2018,Jueves,23,NA,38,NA
5,Mayo,4,2018,Viernes,21,NA,39,NA
5,Mayo,7,2018,Lunes,20,NA,41,NA
5,Mayo,8,2018,Martes,19,NA,41,NA
5,Mayo,9,2018,Miercoles,21,NA,40,NA
5,Mayo,10,2018,Jueves,20,NA,39,NA
5,Mayo,11,2018,Viernes,19,NA,39,NA
5,Mayo,14,2018,Lunes,18,NA,38,NA
5,Mayo,15,2018,Martes,18,NA,36,NA
5,Mayo,16,2018,Miercoles,17,NA,34,NA
5,Mayo,17,2018,Jueves,20,NA,34,NA
5,Mayo,18,2018,Viernes,22,NA,36,NA
5,Mayo,21,2018,Lunes,19,NA,37,NA
5,Mayo,22,2018,Martes,22,NA,38,NA
5,Mayo,23,2018,Miercoles,19,NA,35,NA
5,Mayo,24,2018,Jueves,19,NA,40,NA
5,Mayo,25,2018,Viernes,,NA,,NA
5,Mayo,28,2018,Lunes,20,NA,45,NA
5,Mayo,29,2018,Martes,20,NA,48,NA
5,Mayo,30,2018,Miercoles,20,NA,52,NA
5,Mayo,31,2018,Jueves,20,NA,51,NA
6,Junio,1,2018,Viernes,20,NA,47,NA
6,Junio,4,2018,Lunes,21,NA,43,NA
6,Junio,5,2018,Martes,21,NA,48,NA
6,Junio,6,2018,Miercoles,20,NA,47,NA
6,Junio,7,2018,Jueves,19,NA,37,NA
6,Junio,8,2018,Viernes,20,NA,45,NA
6,Junio,11,2018,Lunes,21,NA,46,NA
6,Junio,12,2018,Martes,22,NA,45,NA
6,Junio,13,2018,Miercoles,21,NA,48,NA
6,Junio,14,2018,Jueves,20,NA,43,NA
6,Junio,15,2018,Viernes,21,NA,41,NA
6,Junio,18,2018,Lunes,21,NA,57,NA
6,Junio,19,2018,Martes,21,NA,49,NA
6,Junio,20,2018,Miercoles,20,NA,50,NA
6,Junio,21,2018,Jueves,21,NA,45,NA
6,Junio,22,2018,Viernes,23,NA,49,NA
6,Junio,25,2018,Lunes,20,NA,51,NA
6,Junio,26,2018,Martes,21,NA,50,NA
6,Junio,27,2018,Miercoles,21,NA,50,NA
6,Junio,28,2018,Jueves,20,NA,47,NA
6,Junio,29,2018,Viernes,23,NA,48,NA
7,Julio,2,2018,Lunes,23,NA,48,NA
7,Julio,3,2018,Martes,22,NA,50,NA
7,Julio,4,2018,Miercoles,23,NA,38,NA
7,Julio,5,2018,Jueves,20,NA,39,NA
7,Julio,6,2018,Viernes,21,NA,48,NA
7,Julio,9,2018,Lunes,21,NA,47,NA
7,Julio,10,2018,Martes,20,NA,50,NA
7,Julio,11,2018,Miercoles,22,NA,49,NA
7,Julio,12,2018,Jueves,23,NA,50,NA
7,Julio,13,2018,Viernes,20,NA,51,NA
7,Julio,16,2018,Lunes,21,NA,48,NA
7,Julio,17,2018,Martes,21,NA,51,NA
7,Julio,18,2018,Miercoles,22,NA,53,NA
7,Julio,19,2018,Jueves,21,NA,49,NA
7,Julio,20,2018,Viernes,20,NA,40,NA
7,Julio,23,2018,Lunes,21,NA,52,NA
7,Julio,24,2018,Martes,21,NA,40,NA
7,Julio,25,2018,Miercoles,21,NA,36,NA
7,Julio,26,2018,Jueves,20,NA,38,NA
7,Julio,27,2018,Viernes,20,NA,39,NA
7,Julio,30,2018,Lunes,18,NA,38,NA
7,Julio,31,2018,Martes,17,NA,37,NA
8,Agosto,1,2018,Miercoles,17,NA,39,NA
8,Agosto,2,2018,Jueves,17,NA,37,NA
8,Agosto,3,2018,Viernes,17,NA,41,NA
8,Agosto,6,2018,Lunes,17,NA,40,NA
8,Agosto,7,2018,Martes,20,NA,37,NA
8,Agosto,8,2018,Miercoles,21,NA,38,NA
8,Agosto,9,2018,Jueves,22,NA,41,NA
8,Agosto,10,2018,Viernes,22,NA,40,NA
8,Agosto,13,2018,Lunes,24,NA,42,NA
8,Agosto,14,2018,Martes,23,NA,38,NA
8,Agosto,15,2018,Miercoles,22,NA,42,NA
8,Agosto,16,2018,Jueves,22,NA,41,NA
8,Agosto,17,2018,Viernes,20,NA,37,NA
8,Agosto,20,2018,Lunes,22,NA,38,NA
8,Agosto,21,2018,Martes,21,NA,37,NA
8,Agosto,22,2018,Miercoles,22,NA,38,NA
8,Agosto,23,2018,Jueves,21,NA,37,NA
8,Agosto,24,2018,Viernes,19,NA,37,NA
8,Agosto,27,2018,Lunes,20,NA,38,NA
8,Agosto,28,2018,Martes,20,NA,38,NA
8,Agosto,29,2018,Miercoles,19,NA,37,NA
8,Agosto,30,2018,Jueves,20,NA,37,NA
8,Agosto,31,2018,Viernes,21,NA,43,NA
9,Septiembre,3,2018,Lunes,20,NA,38,NA
9,Septiembre,4,2018,Martes,20,NA,35,NA
9,Septiembre,5,2018,Miercoles,20,NA,36,NA
9,Septiembre,6,2018,Jueves,20,NA,36,NA
9,Septiembre,7,2018,Viernes,23,NA,39,NA
9,Septiembre,10,2018,Lunes,20,NA,36,NA
9,Septiembre,11,2018,Martes,21,NA,39,NA
9,Septiembre,12,2018,Miercoles,19,NA,40,NA
9,Septiembre,13,2018,Jueves,21,NA,38,NA
9,Septiembre,14,2018,Viernes,23,NA,37,NA
9,Septiembre,17,2018,Lunes,22,NA,35,NA
9,Septiembre,18,2018,Martes,22,NA,39,NA
9,Septiembre,19,2018,Miercoles,20,NA,39,NA
9,Septiembre,20,2018,Jueves,21,NA,40,NA
9,Septiembre,21,2018,Viernes,20,NA,39,NA
9,Septiembre,24,2018,Lunes,21,NA,39,NA
9,Septiembre,25,2018,Martes,20,NA,40,NA
9,Septiembre,26,2018,Miercoles,19,NA,39,NA
9,Septiembre,27,2018,Jueves,22,NA,38,NA
9,Septiembre,28,2018,Viernes,21,NA,36,NA
10,Octubre,1,2018,Lunes,21,NA,38,NA
10,Octubre,2,2018,Martes,22,NA,39,NA
10,Octubre,3,2018,Miercoles,21,NA,38,NA
10,Octubre,4,2018,Jueves,20,NA,38,NA
10,Octubre,5,2018,Viernes,20,NA,36,NA
10,Octubre,8,2018,Lunes,21,NA,38,NA
10,Octubre,9,2018,Martes,19,NA,39,NA
10,Octubre,10,2018,Miercoles,20,NA,38,NA
10,Octubre,11,2018,Jueves,21,NA,36,NA
10,Octubre,12,2018,Viernes,21,NA,39,NA
10,Octubre,15,2018,Lunes,21,NA,36,NA
10,Octubre,16,2018,Martes,20,NA,39,NA
10,Octubre,17,2018,Miercoles,20,NA,36,NA
10,Octubre,18,2018,Jueves,21,NA,39,NA
10,Octubre,19,2018,Viernes,22,NA,38,NA
10,Octubre,22,2018,Lunes,21,NA,39,NA
10,Octubre,23,2018,Martes,20,NA,39,NA
10,Octubre,24,2018,Miercoles,20,NA,39,NA
10,Octubre,25,2018,Jueves,21,NA,36,NA
10,Octubre,26,2018,Viernes,22,NA,38,NA
10,Octubre,29,2018,Lunes,20,NA,40,NA
10,Octubre,30,2018,Martes,21,NA,39,NA
10,Octubre,31,2018,Miercoles,21,NA,38,NA
11,Noviembre,1,2018,Jueves,21,NA,39,NA
11,Noviembre,2,2018,Viernes,22,NA,38,NA
11,Noviembre,5,2018,Lunes,22,NA,40,NA
11,Noviembre,6,2018,Martes,22,NA,38,NA
11,Noviembre,7,2018,Miercoles,22,NA,37,NA
11,Noviembre,8,2018,Jueves,21,NA,40,NA
11,Noviembre,9,2018,Viernes,22,NA,38,NA
11,Noviembre,12,2018,Lunes,22,NA,35,NA
11,Noviembre,13,2018,Martes,22,NA,33,NA
11,Noviembre,14,2018,Miercoles,22,NA,32,NA
11,Noviembre,15,2018,Jueves,22,NA,33,NA
11,Noviembre,16,2018,Viernes,22,NA,32,NA
11,Noviembre,19,2018,Lunes,22,NA,32,NA
11,Noviembre,20,2018,Martes,22,NA,32,NA
11,Noviembre,21,2018,Miercoles,22,NA,32,NA
11,Noviembre,22,2018,Jueves,23,NA,32,NA
11,Noviembre,23,2018,Viernes,23,NA,32,NA
11,Noviembre,26,2018,Lunes,23,NA,32,NA
11,Noviembre,27,2018,Martes,22,NA,32,NA
11,Noviembre,28,2018,Miercoles,21,NA,33,NA
11,Noviembre,29,2018,Jueves,22,NA,30,NA
11,Noviembre,30,2018,Viernes,21,NA,36,NA
12,Diciembre,3,2018,Lunes,22,NA,32,NA
12,Diciembre,4,2018,Martes,21,NA,32,NA
12,Diciembre,5,2018,Miercoles,21,NA,33,NA
12,Diciembre,6,2018,Jueves,20,NA,31,NA
12,Diciembre,7,2018,Viernes,20,NA,33,NA
12,Diciembre,10,2018,Lunes,21,NA,34,NA
12,Diciembre,11,2018,Martes,22,NA,33,NA
12,Diciembre,12,2018,Miercoles,22,NA,36,NA
12,Diciembre,13,2018,Jueves,21,NA,38,NA
12,Diciembre,14,2018,Viernes,23,NA,33,NA
12,Diciembre,17,2018,Lunes,21,NA,36,NA
12,Diciembre,18,2018,Martes,23,NA,33,NA
12,Diciembre,19,2018,Miercoles,23,NA,32,NA
12,Diciembre,20,2018,Jueves,24,NA,32,NA
12,Diciembre,21,2018,Viernes,23,NA,32,NA
12,Diciembre,23,2018,Domingo,23,NA,32,NA
12,Diciembre,25,2018,Martes,24,NA,32,NA
12,Diciembre,27,2018,Jueves,24,NA,32,NA
12,Diciembre,29,2018,Sábado,24,NA,31,NA
12,Diciembre,31,2018,Lunes,25,NA,31,NA
1,Enero,2,2019,Miercoles,24,NA,31,NA
1,Enero,3,2019,Jueves,24,NA,31,NA
1,Enero,4,2019,Viernes,23,NA,31,NA
1,Enero,7,2019,Lunes,23,NA,32,NA
1,Enero,8,2019,Martes,25,NA,31,NA
1,Enero,9,2019,Miercoles,25,NA,31,NA
1,Enero,10,2019,Jueves,23,NA,32,NA
1,Enero,11,2019,Viernes,21,NA,38,NA
1,Enero,14,2019,Lunes,23,NA,31,NA
1,Enero,15,2019,Martes,24,NA,32,NA
1,Enero,16,2019,Miercoles,24,NA,31,NA
1,Enero,17,2019,Jueves,23,NA,38,NA
1,Enero,18,2019,Viernes,23,NA,36,NA
1,Enero,21,2019,Lunes,23,NA,36,NA
1,Enero,22,2019,Martes,22,NA,38,NA
1,Enero,23,2019,Miercoles,24,NA,31,NA
1,Enero,24,2019,Jueves,,NA,,NA
1,Enero,25,2019,Viernes,21,NA,38,NA
1,Enero,28,2019,Lunes,21,NA,34,NA
1,Enero,29,2019,Martes,22,NA,34,NA
1,Enero,30,2019,Miercoles,22,NA,33,NA
1,Enero,31,2019,Jueves,22,NA,33,NA
2,Febrero,1,2019,Viernes,22,NA,33,NA
2,Febrero,4,2019,Lunes,21,NA,34,NA
2,Febrero,5,2019,Martes,23,NA,32,NA
2,Febrero,6,2019,Miercoles,21,NA,33,NA
2,Febrero,7,2019,Jueves,21,NA,35,NA
2,Febrero,8,2019,Viernes,21,NA,36,NA
2,Febrero,11,2019,Lunes,22,NA,32,NA
2,Febrero,12,2019,Martes,21,NA,38,NA
2,Febrero,13,2019,Miercoles,23,NA,36,NA
2,Febrero,14,2019,Jueves,23,NA,35,NA
2,Febrero,15,2019,Viernes,24,NA,37,NA
2,Febrero,18,2019,Lunes,24,NA,36,NA
2,Febrero,19,2019,Martes,23,NA,38,NA
2,Febrero,20,2019,Miercoles,22,NA,36,NA
2,Febrero,21,2019,Jueves,23,NA,36,NA
2,Febrero,22,2019,Viernes,22,NA,37,NA
2,Febrero,25,2019,Lunes,21,NA,36,NA
2,Febrero,26,2019,Martes,22,NA,35,NA
2,Febrero,27,2019,Miercoles,21,NA,36,NA
2,Febrero,28,2019,Jueves,22,NA,38,NA
3,Marzo,1,2019,Viernes,23,NA,31,NA
3,Marzo,4,2019,Lunes,21,NA,37,NA
3,Marzo,5,2019,Martes,22,NA,36,NA
3,Marzo,6,2019,Miercoles,25,NA,30,NA
3,Marzo,7,2019,Jueves,25,NA,30,NA
3,Marzo,8,2019,Viernes,23,NA,31,NA
3,Marzo,11,2019,Lunes,24,NA,31,NA
3,Marzo,12,2019,Martes,25,NA,31,NA
3,Marzo,13,2019,Miercoles,23,NA,31,NA
3,Marzo,14,2019,Jueves,23,NA,30,NA
3,Marzo,15,2019,Viernes,24,NA,31,NA
3,Marzo,18,2019,Lunes,21,NA,31,NA
3,Marzo,19,2019,Martes,22,NA,31,NA
3,Marzo,20,2019,Miercoles,22,NA,30,NA
3,Marzo,21,2019,Jueves,21,NA,31,NA
3,Marzo,22,2019,Viernes,21,NA,32,NA
3,Marzo,25,2019,Lunes,21,NA,32,NA
3,Marzo,26,2019,Martes,23,NA,31,NA
3,Marzo,27,2019,Miercoles,22,NA,33,NA
3,Marzo,28,2019,Jueves,22,NA,33,NA
