meses,meses_nombre,dias_num,year,dia,Temp_entrada,Temp_ZA,Humedad_entrada,Humedad_ZA
3,Marzo,29,2019,Viernes,21,NA,32,NA
4,Abril,1,2019,Lunes,21,NA,33,NA
4,Abril,2,2019,Martes,19,NA,35,NA
4,Abril,3,2019,Miercoles,19,NA,35,NA
4,Abril,4,2019,Jueves,20,NA,36,NA
4,Abril,5,2019,Viernes,21,NA,35,NA
4,Abril,8,2019,Lunes,22,NA,34,NA
4,Abril,9,2019,Martes,21,NA,36,NA
4,Abril,10,2019,Miercoles,20,NA,34,NA
4,Abril,11,2019,Jueves,22,NA,34,NA
4,Abril,12,2019,Viernes,22,NA,36,NA
4,Abril,15,2019,Lunes,24,NA,36,NA
4,Abril,16,2019,Martes,25,NA,36,NA
4,Abril,17,2019,Miercoles,22,NA,34,NA
4,Abril,18,2019,Jueves,21,NA,35,NA
4,Abril,19,2019,Viernes,,NA,,NA
4,Abril,22,2019,Lunes,20,NA,44,NA
4,Abril,23,2019,Martes,20,NA,37,NA
4,Abril,24,2019,Miercoles,20,NA,35,NA
4,Abril,25,2019,Jueves,20,NA,35,NA
4,Abril,26,2019,Viernes,29,NA,34,NA
4,Abril,29,2019,Lunes,19,NA,40,NA
4,Abril,30,2019,Martes,20,NA,39,NA
5,Mayo,1,2019,Miercoles,22,NA,34,NA
5,Mayo,2,2019,Jueves,20,NA,36,NA
5,Mayo,3,2019,Viernes,,NA,,NA
5,Mayo,6,2019,Lunes,19,NA,50,NA
5,Mayo,7,2019,Martes,22,NA,37,NA
5,Mayo,8,2019,Miercoles,21,NA,37,NA
5,Mayo,9,2019,Jueves,21,NA,37,NA
5,Mayo,10,2019,Viernes,21,NA,37,NA
5,Mayo,13,2019,Lunes,21,NA,39,NA
5,Mayo,14,2019,Martes,22,NA,35,NA
5,Mayo,15,2019,Miercoles,22,NA,35,NA
5,Mayo,16,2019,Jueves,22,NA,35,NA
5,Mayo,17,2019,Viernes,22,NA,35,NA
5,Mayo,20,2019,Lunes,21,NA,37,NA
5,Mayo,21,2019,Martes,21,NA,36,NA
5,Mayo,22,2019,Miercoles,22,NA,39,NA
5,Mayo,23,2019,Jueves,21,NA,33,NA
5,Mayo,24,2019,Viernes,20,NA,40,NA
5,Mayo,27,2019,Lunes,20,NA,40,NA
5,Mayo,28,2019,Martes,21,NA,34,NA
5,Mayo,29,2019,Miercoles,21,NA,38,NA
5,Mayo,30,2019,Jueves,21,NA,34,NA
5,Mayo,31,2019,Viernes,21,NA,33,NA
6,Junio,3,2019,Lunes,20,NA,38,NA
6,Junio,4,2019,Martes,21,NA,37,NA
6,Junio,5,2019,Miercoles,21,NA,37,NA
6,Junio,6,2019,Jueves,21,NA,35,NA
6,Junio,7,2019,Viernes,21,NA,36,NA
6,Junio,10,2019,Lunes,21,NA,36,NA
6,Junio,11,2019,Martes,20,NA,35,NA
6,Junio,12,2019,Miercoles,20,NA,35,NA
6,Junio,13,2019,Jueves,20,NA,38,NA
6,Junio,14,2019,Viernes,21,NA,38,NA
6,Junio,17,2019,Lunes,21,NA,40,NA
6,Junio,18,2019,Martes,22,NA,42,NA
6,Junio,19,2019,Miercoles,22,NA,42,NA
6,Junio,20,2019,Jueves,21,NA,45,NA
6,Junio,21,2019,Viernes,21,NA,62,NA
6,Junio,24,2019,Lunes,21,NA,62,NA
6,Junio,25,2019,Martes,21,NA,40,NA
6,Junio,26,2019,Miercoles,21,NA,41,NA
6,Junio,27,2019,Jueves,20,NA,44,NA
6,Junio,28,2019,Viernes,22,NA,38,NA
7,Julio,1,2019,Lunes,21,NA,38,NA
7,Julio,2,2019,Martes,22,NA,39,NA
7,Julio,3,2019,Miercoles,20,NA,39,NA
7,Julio,4,2019,Jueves,20,NA,47,NA
7,Julio,5,2019,Viernes,21,NA,45,NA
7,Julio,8,2019,Lunes,22,NA,42,NA
7,Julio,9,2019,Martes,21,NA,42,NA
7,Julio,10,2019,Miercoles,20,NA,45,NA
7,Julio,11,2019,Jueves,22,NA,40,NA
7,Julio,12,2019,Viernes,20,NA,39,NA
7,Julio,15,2019,Lunes,22,NA,45,NA
7,Julio,16,2019,Martes,23,NA,45,NA
7,Julio,17,2019,Miercoles,23,NA,38,NA
7,Julio,18,2019,Jueves,22,NA,40,NA
7,Julio,19,2019,Viernes,20,NA,44,NA
7,Julio,22,2019,Lunes,21,NA,45,NA
7,Julio,23,2019,Martes,21,NA,47,NA
7,Julio,24,2019,Miercoles,21,NA,45,NA
7,Julio,25,2019,Jueves,21,NA,64,NA
7,Julio,26,2019,Viernes,20,NA,50,NA
7,Julio,29,2019,lunes,21,NA,61,NA
7,Julio,30,2019,martes,20,NA,49,NA
7,Julio,31,2019,miercoles,20,NA,48,NA
8,Agosto,1,2019,jueves,21,NA,45,NA
8,Agosto,2,2019,viernes,20,NA,47,NA
8,Agosto,5,2019,lunes,20,NA,59,NA
8,Agosto,6,2019,martes,20,NA,47,NA
8,Agosto,7,2019,miercoles,20,NA,47,NA
8,Agosto,8,2019,jueves,20,NA,55,NA
8,Agosto,9,2019,viernes,,NA,,NA
8,Agosto,12,2019,lunes,20,NA,48,NA
8,Agosto,13,2019,martes,21,NA,52,NA
8,Agosto,14,2019,miercoles,20,NA,48,NA
8,Agosto,15,2019,jueves,20,NA,45,NA
8,Agosto,16,2019,viernes,20,NA,43,NA
8,Agosto,19,2019,lunes,20,NA,48,NA
8,Agosto,20,2019,martes,21,NA,40,NA
8,Agosto,21,2019,miercoles,21,NA,38,NA
8,Agosto,22,2019,jueves,22,NA,37,NA
8,Agosto,23,2019,viernes,22,NA,45,NA
8,Agosto,26,2019,lunes,21,NA,45,NA
8,Agosto,27,2019,martes,21,NA,44,NA
8,Agosto,28,2019,miercoles,22,NA,43,NA
8,Agosto,29,2019,jueves,21,NA,49,NA
8,Agosto,30,2019,viernes,21,NA,50,NA
9,Septiembre,2,2019,lunes,,NA,,NA
9,Septiembre,3,2019,martes,,NA,,NA
9,Septiembre,4,2019,miercoles,21,NA,54,NA
9,Septiembre,5,2019,jueves,21,NA,49,NA
9,Septiembre,6,2019,viernes,21,NA,45,NA
9,Septiembre,9,2019,lunes,22,NA,52,NA
9,Septiembre,10,2019,martes,21,NA,45,NA
9,Septiembre,11,2019,miercoles,21,NA,45,NA
9,Septiembre,12,2019,jueves,21,NA,45,NA
9,Septiembre,13,2019,viernes,21,NA,44,NA
9,Septiembre,16,2019,lunes,21,NA,43,NA
9,Septiembre,17,2019,martes,21,NA,41,NA
9,Septiembre,18,2019,miercoles,23,NA,36,NA
9,Septiembre,19,2019,jueves,23,NA,36,NA
9,Septiembre,20,2019,viernes,23,NA,41,NA
9,Septiembre,23,2019,lunes,22,NA,44,NA
9,Septiembre,24,2019,martes,23,NA,35,NA
9,Septiembre,25,2019,miercoles,23,NA,34,NA
9,Septiembre,26,2019,jueves,22,NA,44,NA
9,Septiembre,27,2019,viernes,22,NA,38,NA
9,Septiembre,30,2019,Lunes,22,NA,47,NA
10,Octubre,1,2019,Martes,22,NA,42,NA
10,Octubre,2,2019,Miércoles,21,NA,40,NA
10,Octubre,3,2019,Jueves,22,NA,40,NA
10,Octubre,4,2019,Viernes,22,NA,42,NA
10,Octubre,7,2019,Lunes,22,NA,46,NA
10,Octubre,8,2019,Martes,23,NA,38,NA
10,Octubre,9,2019,Miércoles,22,NA,41,NA
10,Octubre,10,2019,Jueves,22,NA,42,NA
10,Octubre,11,2019,Viernes,22,NA,43,NA
10,Octubre,14,2019,Lunes,22,NA,42,NA
10,Octubre,15,2019,Martes,22,NA,42,NA
10,Octubre,16,2019,Miércoles,22,NA,40,NA
10,Octubre,17,2019,Jueves,22,NA,41,NA
10,Octubre,18,2019,Viernes,22,NA,36,NA
10,Octubre,21,2019,Lunes,22,NA,37,NA
10,Octubre,22,2019,Martes,21,NA,39,NA
10,Octubre,23,2019,Miércoles,21,NA,39,NA
10,Octubre,24,2019,Jueves,22,NA,36,NA
10,Octubre,25,2019,Viernes,22,NA,35,NA
10,Octubre,28,2019,Lunes,21,NA,34,NA
10,Octubre,29,2019,Martes,22,NA,34,NA
10,Octubre,30,2019,Miércoles,21,NA,37,NA
10,Octubre,31,2019,Jueves,22,NA,35,NA
11,Noviembre,1,2019,Viernes,,NA,,NA
11,Noviembre,4,2019,Lunes,,NA,,NA
11,Noviembre,5,2019,Martes,21,NA,38,NA
11,Noviembre,6,2019,Miércoles,22,NA,35,NA
11,Noviembre,7,2019,Jueves,21,NA,34,NA
11,Noviembre,8,2019,Viernes,21,NA,35,NA
11,Noviembre,11,2019,Lunes,22,NA,33,NA
11,Noviembre,12,2019,Martes,23,NA,33,NA
11,Noviembre,13,2019,Miércoles,21,NA,36,NA
11,Noviembre,14,2019,Jueves,22,NA,34,NA
11,Noviembre,15,2019,Viernes,22,NA,33,NA
11,Noviembre,18,2019,Lunes,22,NA,42,NA
11,Noviembre,19,2019,Martes,23,NA,34,NA
11,Noviembre,20,2019,Miércoles,23,NA,34,NA
11,Noviembre,21,2019,Jueves,23,NA,33,NA
11,Noviembre,22,2019,Viernes,22,NA,36,NA
11,Noviembre,25,2019,Lunes,23,NA,33,NA
11,Noviembre,26,2019,Martes,23,NA,33,NA
11,Noviembre,27,2019,Miércoles,23,NA,33,NA
11,Noviembre,28,2019,Jueves,23,NA,33,NA
11,Noviembre,29,2019,Viernes,23,NA,32,NA
12,Diciembre,2,2019,Lunes,23,NA,35,NA
12,Diciembre,3,2019,Martes,23,NA,33,NA
12,Diciembre,4,2019,Miércoles,23,NA,33,NA
12,Diciembre,5,2019,Jueves,23,NA,33,NA
12,Diciembre,6,2019,Viernes,23,NA,32,NA
12,Diciembre,9,2019,Lunes,22,NA,31,NA
12,Diciembre,10,2019,Martes,23,NA,33,NA
12,Diciembre,11,2019,Miércoles,23,NA,33,NA
12,Diciembre,12,2019,Jueves,23,NA,32,NA
12,Diciembre,13,2019,Viernes,24,NA,32,NA
12,Diciembre,16,2019,Lunes,24,NA,32,NA
12,Diciembre,17,2019,Martes,23,NA,32,NA
12,Diciembre,18,2019,Miércoles,23,NA,32,NA
12,Diciembre,19,2019,Jueves,24,NA,32,NA
12,Diciembre,20,2019,Viernes,23,NA,32,NA
12,Diciembre,23,2019,Lunes,22,NA,33,NA
12,Diciembre,24,2019,Martes,23,NA,32,NA
12,Diciembre,25,2019,Miércoles,,NA,,NA
12,Diciembre,26,2019,Jueves,23,NA,38,NA
12,Diciembre,27,2019,Viernes,,NA,,NA
12,Diciembre,28,2019,sábado,23,NA,33,NA
12,Diciembre,29,2019,domingo,,NA,,NA
12,Diciembre,30,2019,lunes,23,NA,32,NA
12,Diciembre,31,2019,martes,,NA,,NA
1,Enero,1,2020,miércoles,23,NA,33,NA
1,Enero,2,2020,jueves,23,NA,32,NA
1,Enero,3,2020,viernes,23,NA,33,NA
1,Enero,5,2020,domingo,23,NA,34,NA
1,Enero,6,2020,lunes,24,NA,31,NA
1,Enero,7,2020,martes,23,NA,32,NA
1,Enero,8,2020,miércoles,23,NA,32,NA
1,Enero,9,2020,jueves,23,NA,32,NA
1,Enero,10,2020,viernes,22,NA,33,NA
1,Enero,13,2020,lunes,22,NA,45,NA
1,Enero,14,2020,martes,23,NA,35,NA
1,Enero,15,2020,miércoles,23,NA,34,NA
1,Enero,16,2020,jueves,23,NA,35,NA
1,Enero,17,2020,viernes,23,NA,34,NA
1,Enero,18,2020,sábado,,NA,,NA
1,Enero,19,2020,domingo,,NA,,NA
1,Enero,20,2020,lunes,22,NA,44,NA
1,Enero,21,2020,martes,23,NA,34,NA
1,Enero,22,2020,miércoles,23,NA,33,NA
1,Enero,23,2020,jueves,23,NA,31,NA
1,Enero,24,2020,viernes,23,NA,31,NA
1,Enero,25,2020,sábado,,NA,,NA
1,Enero,26,2020,domingo,,NA,,NA
1,Enero,27,2020,lunes,23,NA,30,NA
1,Enero,28,2020,martes,23,NA,29,NA
1,Enero,29,2020,miércoles,23,NA,29,NA
1,Enero,30,2020,jueves,23,NA,30,NA
1,Enero,31,2020,viernes,23,NA,29,NA
2,Febrero,1,2020,sábado,,NA,,NA
2,Febrero,2,2020,domingo,,NA,,NA
2,Febrero,3,2020,lunes,22,NA,33,NA
2,Febrero,4,2020,martes,23,NA,31,NA
2,Febrero,5,2020,miércoles,23,NA,30,NA
2,Febrero,6,2020,jueves,23,NA,31,NA
2,Febrero,7,2020,viernes,23,NA,30,NA
2,Febrero,8,2020,sábado,,NA,,NA
2,Febrero,9,2020,domingo,,NA,,NA
2,Febrero,10,2020,lunes,22,NA,32,NA
2,Febrero,11,2020,martes,23,NA,30,NA
2,Febrero,12,2020,miércoles,23,NA,28,NA
2,Febrero,13,2020,jueves,23,NA,28,NA
2,Febrero,14,2020,viernes,23,NA,28,NA
2,Febrero,15,2020,sábado,,NA,,NA
2,Febrero,16,2020,domingo,,NA,,NA
2,Febrero,17,2020,lunes,,NA,,NA
2,Febrero,18,2020,martes,23,NA,32,NA
2,Febrero,19,2020,miércoles,23,NA,30,NA
2,Febrero,20,2020,jueves,23,NA,30,NA
2,Febrero,21,2020,viernes,23,NA,28,NA
2,Febrero,22,2020,sábado,,NA,,NA
2,Febrero,23,2020,domingo,23,NA,30,NA
2,Febrero,24,2020,lunes,,NA,,NA
2,Febrero,25,2020,martes,22,NA,28,NA
2,Febrero,26,2020,miércoles,22,NA,31,NA
2,Febrero,27,2020,jueves,24,NA,29,NA
2,Febrero,28,2020,viernes,22,NA,29,NA
2,Febrero,29,2020,sábado,,NA,,NA
3,Marzo,1,2020,domingo,,NA,,NA
3,Marzo,2,2020,lunes,23,NA,32,NA
3,Marzo,3,2020,martes,24,NA,30,NA
3,Marzo,4,2020,miércoles,25,NA,28,NA
3,Marzo,5,2020,jueves,25,NA,30,NA
3,Marzo,6,2020,viernes,23,NA,28,NA
3,Marzo,7,2020,sábado,,NA,,NA
3,Marzo,8,2020,domingo,,NA,,NA
3,Marzo,9,2020,lunes,22,NA,29,NA
3,Marzo,10,2020,martes,22,NA,29,NA
3,Marzo,11,2020,miércoles,22,NA,28,NA
3,Marzo,12,2020,jueves,22,NA,28,NA
3,Marzo,13,2020,viernes,22,NA,27,NA
3,Marzo,14,2020,sábado,,NA,,NA
3,Marzo,15,2020,domingo,22,NA,28,NA
3,Marzo,16,2020,lunes,24,NA,29,NA
3,Marzo,17,2020,martes,24,NA,28,NA
3,Marzo,18,2020,miércoles,25,NA,28,NA
3,Marzo,19,2020,jueves,,NA,,NA
3,Marzo,20,2020,viernes,24,NA,31,NA
3,Marzo,21,2020,sábado,,NA,,NA
3,Marzo,22,2020,domingo,25,NA,30,NA
3,Marzo,23,2020,lunes,,NA,,NA
3,Marzo,24,2020,martes,24,NA,30,NA
3,Marzo,25,2020,miércoles,,NA,,NA
3,Marzo,26,2020,jueves,24,NA,31,NA
3,Marzo,27,2020,viernes,,NA,,NA
3,Marzo,28,2020,sábado,,NA,,NA
3,Marzo,29,2020,domingo,24,NA,31,NA
3,Marzo,30,2020,lunes,,NA,,NA
3,Marzo,31,2020,martes,,NA,,NA
4,Abril,1,2020,miércoles,24,NA,31,NA
4,Abril,2,2020,jueves,,NA,,NA
4,Abril,3,2020,viernes,,NA,,NA
4,Abril,4,2020,sábado,,NA,,NA
4,Abril,5,2020,domingo,,NA,,NA
4,Abril,6,2020,lunes,23,NA,36,NA
4,Abril,7,2020,martes,,NA,,NA
4,Abril,8,2020,miércoles,24,NA,31,NA
4,Abril,9,2020,jueves,,NA,,NA
4,Abril,10,2020,viernes,,NA,,NA
4,Abril,11,2020,sábado,,NA,,NA
4,Abril,12,2020,domingo,24,NA,32,NA
4,Abril,13,2020,lunes,,NA,,NA
4,Abril,14,2020,martes,,NA,,NA
4,Abril,15,2020,miércoles,,NA,,NA
4,Abril,16,2020,jueves,23,NA,42,NA
4,Abril,17,2020,viernes,,NA,,NA
4,Abril,18,2020,sábado,,NA,,NA
4,Abril,19,2020,domingo,24,NA,40,NA
4,Abril,20,2020,lunes,,NA,,NA
4,Abril,21,2020,martes,,NA,,NA
4,Abril,22,2020,miércoles,24,NA,41,NA
4,Abril,23,2020,jueves,25,NA,32,NA
4,Abril,24,2020,viernes,,NA,,NA
4,Abril,25,2020,sábado,,NA,,NA
4,Abril,26,2020,domingo,24,25,,
4,Abril,27,2020,lunes,,,,
4,Abril,28,2020,martes,,,,
4,Abril,29,2020,miércoles,23,25,40,39
4,Abril,30,2020,jueves,,,,
5,Mayo,1,2020,viernes,,,,
5,Mayo,2,2020,sábado,,,,
5,Mayo,3,2020,domingo,23,24,,
5,Mayo,4,2020,lunes,,,,
5,Mayo,5,2020,martes,,,,
5,Mayo,6,2020,miércoles,24,24,34,36
5,Mayo,7,2020,jueves,,,,
5,Mayo,8,2020,viernes,,,,
5,Mayo,9,2020,sábado,,,,
5,Mayo,10,2020,domingo,23,23,,
5,Mayo,11,2020,lunes,,,,
5,Mayo,12,2020,martes,,,,
5,Mayo,13,2020,miércoles,,,,
5,Mayo,14,2020,jueves,23,23,,
5,Mayo,15,2020,viernes,,,,
5,Mayo,16,2020,sábado,,,,
5,Mayo,17,2020,domingo,,,,
5,Mayo,18,2020,lunes,23,23,35,
5,Mayo,19,2020,martes,,,,
5,Mayo,20,2020,miércoles,,,,
5,Mayo,21,2020,jueves,24,24,,
5,Mayo,22,2020,viernes,,,,
5,Mayo,23,2020,sábado,,,,
5,Mayo,24,2020,domingo,,,,
5,Mayo,25,2020,lunes,23,23,,
5,Mayo,26,2020,martes,24,24,,
5,Mayo,27,2020,miércoles,24,24,30,
5,Mayo,28,2020,jueves,,,,
5,Mayo,29,2020,viernes,,,,
5,Mayo,30,2020,sábado,,,,
5,Mayo,31,2020,domingo,,,,
6,Junio,1,2020,lunes,23,23,,
6,Junio,2,2020,martes,,,,
6,Junio,3,2020,miércoles,24,24,,
6,Junio,4,2020,jueves,24,24,,
6,Junio,5,2020,viernes,24,25,29,
6,Junio,6,2020,sábado,,,,
6,Junio,7,2020,domingo,,,,
6,Junio,8,2020,lunes,22,24,,
6,Junio,9,2020,martes,,,,
6,Junio,10,2020,miércoles,22,24,,
6,Junio,11,2020,jueves,,,,
6,Junio,12,2020,viernes,,,,
6,Junio,13,2020,sábado,21,22,,
6,Junio,14,2020,domingo,,,,
6,Junio,15,2020,lunes,,,,
6,Junio,16,2020,martes,21,23,,
6,Junio,17,2020,miércoles,,,,
6,Junio,18,2020,jueves,,,,
6,Junio,19,2020,viernes,22,23,,
6,Junio,20,2020,sábado,,,,
6,Junio,21,2020,domingo,,,,
6,Junio,22,2020,lunes,,,,
6,Junio,23,2020,martes,21,23,,
6,Junio,24,2020,miércoles,,,,
6,Junio,25,2020,jueves,,,,
6,Junio,26,2020,viernes,22,23,,
6,Junio,27,2020,sábado,,,,
6,Junio,28,2020,domingo,,,,
6,Junio,29,2020,lunes,,,,
6,Junio,30,2020,martes,22,23,,
7,Julio,1,2020,miércoles,,,,
7,Julio,2,2020,jueves,,,,
7,Julio,3,2020,viernes,22,23,,
7,Julio,4,2020,sábado,,,,
7,Julio,5,2020,domingo,,,,
7,Julio,6,2020,lunes,22,23,,
7,Julio,7,2020,martes,,,,
7,Julio,8,2020,miércoles,22,23,,
7,Julio,9,2020,jueves,,,,
7,Julio,10,2020,viernes,21,22,,
7,Julio,11,2020,sábado,,,,
7,Julio,12,2020,domingo,,,,
7,Julio,13,2020,lunes,21,21,,
7,Julio,14,2020,martes,,,,
7,Julio,15,2020,miércoles,21,22,,
7,Julio,16,2020,jueves,,,,
7,Julio,17,2020,viernes,21,22,,
7,Julio,18,2020,sábado,,,,
7,Julio,19,2020,domingo,,,,
7,Julio,20,2020,lunes,,,,
7,Julio,21,2020,martes,,,,
7,Julio,22,2020,miércoles,21,21,,
7,Julio,23,2020,jueves,,,,
7,Julio,24,2020,viernes,21,22,,
7,Julio,25,2020,sábado,,,,
7,Julio,26,2020,domingo,,,,
7,Julio,27,2020,lunes,21,22,,
7,Julio,28,2020,martes,,,,
7,Julio,29,2020,miércoles,20,22,,
7,Julio,30,2020,jueves,,,,
7,Julio,31,2020,viernes,21,22,,
8,Agosto,1,2020,sábado,,,,
8,Agosto,2,2020,domingo,,,,
8,Agosto,3,2020,lunes,21,22,32,25
8,Agosto,4,2020,martes,,,,
8,Agosto,5,2020,miércoles,,,,
8,Agosto,6,2020,jueves,,,,
8,Agosto,7,2020,viernes,,,,
8,Agosto,8,2020,sábado,,,,
8,Agosto,9,2020,domingo,,,,
8,Agosto,10,2020,lunes,20,21,,
8,Agosto,11,2020,martes,,,,
8,Agosto,12,2020,miércoles,,,,
8,Agosto,13,2020,jueves,,,,
8,Agosto,14,2020,viernes,21,22,,
8,Agosto,15,2020,sábado,,,,
8,Agosto,16,2020,domingo,,,,
8,Agosto,17,2020,lunes,,,,
8,Agosto,18,2020,martes,20,22,,
8,Agosto,19,2020,miércoles,,,,
8,Agosto,20,2020,jueves,,,,
8,Agosto,21,2020,viernes,20,20,33,31
8,Agosto,22,2020,sábado,,,,
8,Agosto,23,2020,domingo,,,,
8,Agosto,24,2020,lunes,,,,
8,Agosto,25,2020,martes,,,,
8,Agosto,26,2020,miércoles,,,,
8,Agosto,27,2020,jueves,,,,
8,Agosto,28,2020,viernes,20,20,36,40
8,Agosto,29,2020,sábado,,,,
8,Agosto,30,2020,domingo,,,,
8,Agosto,31,2020,lunes,,,,
9,Septiembre,1,2020,martes,20,21,,
9,Septiembre,2,2020,miércoles,,,,
9,Septiembre,3,2020,jueves,,,,
9,Septiembre,4,2020,viernes,,,,
9,Septiembre,5,2020,sábado,,,,
9,Septiembre,6,2020,domingo,,,,
9,Septiembre,7,2020,lunes,,,,
9,Septiembre,8,2020,martes,20,20,40,60
9,Septiembre,9,2020,miércoles,,,,
9,Septiembre,10,2020,jueves,,,,
9,Septiembre,11,2020,viernes,20,21,,
9,Septiembre,12,2020,sábado,,,,
9,Septiembre,13,2020,domingo,,,,
9,Septiembre,14,2020,lunes,,,,
9,Septiembre,15,2020,martes,20,21,,
9,Septiembre,16,2020,miércoles,,,,
9,Septiembre,17,2020,jueves,,,,
9,Septiembre,18,2020,viernes,21,22,,
9,Septiembre,19,2020,sábado,,,,
9,Septiembre,20,2020,domingo,,,,
9,Septiembre,21,2020,lunes,21,21,,
9,Septiembre,22,2020,martes,,,,
9,Septiembre,23,2020,miércoles,21,21,,
9,Septiembre,24,2020,jueves,,,,
9,Septiembre,25,2020,viernes,21,22,,
9,Septiembre,26,2020,sábado,,,,
9,Septiembre,27,2020,domingo,,,,
9,Septiembre,28,2020,lunes,22,24,,
9,Septiembre,29,2020,martes,22,22,,
9,Septiembre,30,2020,miércoles,21,22,,
10,Octubre,1,2020,jueves,21,22,,
10,Octubre,2,2020,viernes,21,22,,
10,Octubre,3,2020,sábado,,,,
10,Octubre,4,2020,domingo,,,,
10,Octubre,5,2020,lunes,21,21,,
10,Octubre,6,2020,martes,21,22,,
10,Octubre,7,2020,miércoles,21,22,,
10,Octubre,8,2020,jueves,22,22,,
10,Octubre,9,2020,viernes,,,,
10,Octubre,10,2020,sábado,,,,
10,Octubre,11,2020,domingo,,,,
10,Octubre,12,2020,lunes,21,22,,
10,Octubre,13,2020,martes,22,22,,
10,Octubre,14,2020,miércoles,21,21,,
10,Octubre,15,2020,jueves,22,22,,
10,Octubre,16,2020,viernes,,,,
10,Octubre,17,2020,sábado,,,,
10,Octubre,18,2020,domingo,,,,
10,Octubre,19,2020,lunes,21,22,34,36
10,Octubre,20,2020,martes,21,22,,
10,Octubre,21,2020,miércoles,22,22,,
10,Octubre,22,2020,jueves,22,22,,
10,Octubre,23,2020,viernes,22,22,,
10,Octubre,24,2020,sábado,,,,
10,Octubre,25,2020,domingo,,,,
10,Octubre,26,2020,lunes,21,22,,
10,Octubre,27,2020,martes,22,22,,
10,Octubre,28,2020,miércoles,22,22,,
10,Octubre,29,2020,jueves,22,22,,
10,Octubre,30,2020,viernes,,,,
10,Octubre,31,2020,sábado,,,,
11,Noviembre,1,2020,domingo,,,,
11,Noviembre,2,2020,lunes,24,24,,
11,Noviembre,3,2020,martes,23,23,,
11,Noviembre,4,2020,miércoles,23,23,,
11,Noviembre,5,2020,jueves,23,23,,
11,Noviembre,6,2020,viernes,22,24,27,18
11,Noviembre,7,2020,sábado,23,23,,
11,Noviembre,8,2020,domingo,,,,
11,Noviembre,9,2020,lunes,22,22,,
11,Noviembre,10,2020,martes,23,,28,
11,Noviembre,11,2020,miércoles,22,23,26,19
